X,SimNet_simple.Receiver.udpApp[0]/endToEndDelay:vector
11.666788192,0.0367882
11.671744192,0.0367442
11.676700192,0.0367002
11.681656192,0.0366562
11.686612192,0.0366122
11.691568192,0.0365682
11.696524192,0.0365242
11.701480192,0.0364802
11.706436192,0.0364362
11.711392192,0.0363922
11.716348192,0.0363482
11.721844192,0.0368442
11.726800192,0.0368002
11.731756192,0.0367562
11.736712192,0.0367122
11.741668192,0.0366682
11.746624192,0.0366242
11.751580192,0.0365802
11.756536192,0.0365362
11.761492192,0.0364922
11.766448192,0.0364482
11.771404192,0.0364042
11.776360192,0.0363602
11.781316192,0.0363162
11.786272192,0.0362722
11.791228192,0.0362282
11.796184192,0.0361842
11.801140192,0.0361402
11.806096192,0.0360962
11.811052192,0.0360522
11.816008192,0.0360082
11.821504192,0.0365042
11.826460192,0.0364602
11.831416192,0.0364162
11.837312192,0.0373122
11.842268192,0.0372682
11.847224192,0.0372242
11.852180192,0.0371802
11.857136192,0.0371362
11.862092192,0.0370922
11.867048192,0.0370482
11.872004192,0.0370042
11.876960192,0.0369602
11.881916192,0.0369162
11.886872192,0.0368722
11.893308192,0.0383082
11.898500192,0.0385002
11.903456192,0.0384562
11.908412192,0.0384122
11.913604192,0.0386042
11.918844192,0.0388442
11.924340192,0.0393402
11.929296192,0.0392962
11.934252192,0.0392522
11.939208192,0.0392082
11.944164192,0.0391642
11.949120192,0.0391202
11.954076192,0.0390762
11.959032192,0.0390322
11.963988192,0.0389882
11.968944192,0.0389442
11.973900192,0.0389002
11.978856192,0.0388562
11.983812192,0.0388122
11.988768192,0.0387682
11.993724192,0.0387242
11.998680192,0.0386802
12.003636192,0.0386362
12.008592192,0.0385922
12.013548192,0.0385482
12.018504192,0.0385042
12.024000192,0.0390002
12.028956192,0.0389562
12.033912192,0.0389122
12.039808192,0.0398082
12.044764192,0.0397642
12.049720192,0.0397202
12.054676192,0.0396762
12.059632192,0.0396322
12.064588192,0.0395882
12.069544192,0.0395442
12.074500192,0.0395002
12.079456192,0.0394562
12.084412192,0.0394122
12.089368192,0.0393682
12.094324192,0.0393242
12.099280192,0.0392802
12.104236192,0.0392362
12.109192192,0.0391922
12.114148192,0.0391482
12.119104192,0.0391042
12.124600192,0.0396002
12.129556192,0.0395562
12.134512192,0.0395122
12.139468192,0.0394682
12.144424192,0.0394242
12.149380192,0.0393802
12.154336192,0.0393362
12.159292192,0.0392922
12.164248192,0.0392482
12.169204192,0.0392042
12.174160192,0.0391602
12.179116192,0.0391162
12.184072192,0.0390722
12.189028192,0.0390282
12.193984192,0.0389842
12.198940192,0.0389402
12.203896192,0.0388962
12.208852192,0.0388522
12.213808192,0.0388082
12.218764192,0.0387642
12.224260192,0.0392602
12.229216192,0.0392162
12.234172192,0.0391722
12.240068192,0.0400682
12.245024192,0.0400242
12.249980192,0.0399802
12.254936192,0.0399362
12.259892192,0.0398922
12.264848192,0.0398482
12.269804192,0.0398042
12.274760192,0.0397602
12.279716192,0.0397162
12.284672192,0.0396722
12.289628192,0.0396282
12.294584192,0.0395842
12.299540192,0.0395402
12.304496192,0.0394962
12.309452192,0.0394522
12.314408192,0.0394082
12.319364192,0.0393642
12.324860192,0.0398602
12.329816192,0.0398162
12.334772192,0.0397722
12.339728192,0.0397282
12.344684192,0.0396842
12.349640192,0.0396402
12.354596192,0.0395962
12.359552192,0.0395522
12.364508192,0.0395082
12.369464192,0.0394642
12.374420192,0.0394202
12.379376192,0.0393762
12.384332192,0.0393322
12.389288192,0.0392882
12.394244192,0.0392442
12.399200192,0.0392002
12.404156192,0.0391562
12.409112192,0.0391122
12.414068192,0.0390682
12.419024192,0.0390242
12.424520192,0.0395202
12.429476192,0.0394762
12.434432192,0.0394322
12.440328192,0.0403282
12.445284192,0.0402842
12.450240192,0.0402402
12.455196192,0.0401962
12.460152192,0.0401522
12.465108192,0.0401082
12.470064192,0.0400642
12.475020192,0.0400202
12.479976192,0.0399762
12.484932192,0.0399322
12.489888192,0.0398882
12.494844192,0.0398442
12.499800192,0.0398002
12.504756192,0.0397562
12.509712192,0.0397122
12.514668192,0.0396682
12.519624192,0.0396242
12.525120192,0.0401202
12.530076192,0.0400762
12.535032192,0.0400322
12.539988192,0.0399882
12.544944192,0.0399442
12.549900192,0.0399002
12.554856192,0.0398562
12.559812192,0.0398122
12.564768192,0.0397682
12.569724192,0.0397242
12.574680192,0.0396802
12.579636192,0.0396362
12.584592192,0.0395922
12.589548192,0.0395482
12.594504192,0.0395042
12.599460192,0.0394602
12.604416192,0.0394162
12.609372192,0.0393722
12.614328192,0.0393282
12.619284192,0.0392842
12.624780192,0.0397802
12.629736192,0.0397362
12.634692192,0.0396922
12.640588192,0.0405882
12.645544192,0.0405442
12.650500192,0.0405002
12.655456192,0.0404562
12.660412192,0.0404122
12.665368192,0.0403682
12.670324192,0.0403242
12.675280192,0.0402802
12.680236192,0.0402362
12.685192192,0.0401922
12.690148192,0.0401482
12.695104192,0.0401042
12.700060192,0.0400602
12.705016192,0.0400162
12.709972192,0.0399722
12.714928192,0.0399282
12.719884192,0.0398842
12.725380192,0.0403802
12.730336192,0.0403362
12.735292192,0.0402922
12.740248192,0.0402482
12.745204192,0.0402042
12.750160192,0.0401602
12.755116192,0.0401162
12.760072192,0.0400722
12.765028192,0.0400282
12.769984192,0.0399842
12.774940192,0.0399402
12.779896192,0.0398962
12.784852192,0.0398522
12.789808192,0.0398082
12.794764192,0.0397642
12.799720192,0.0397202
12.804676192,0.0396762
12.809632192,0.0396322
12.814588192,0.0395882
12.819544192,0.0395442
12.825040192,0.0400402
12.829996192,0.0399962
12.834952192,0.0399522
12.840848192,0.0408482
12.845804192,0.0408042
12.850760192,0.0407602
12.855716192,0.0407162
12.860672192,0.0406722
12.865628192,0.0406282
12.870584192,0.0405842
12.875540192,0.0405402
12.880496192,0.0404962
12.885452192,0.0404522
12.890408192,0.0404082
12.895364192,0.0403642
12.900320192,0.0403202
12.905276192,0.0402762
12.910232192,0.0402322
12.915188192,0.0401882
12.920144192,0.0401442
12.925640192,0.0406402
12.930596192,0.0405962
12.935552192,0.0405522
12.940508192,0.0405082
12.945464192,0.0404642
12.950420192,0.0404202
12.955376192,0.0403762
12.960332192,0.0403322
12.965288192,0.0402882
12.970244192,0.0402442
12.975200192,0.0402002
12.980156192,0.0401562
12.985112192,0.0401122
12.990068192,0.0400682
12.995024192,0.0400242
12.999980192,0.0399802
13.004936192,0.0399362
13.009892192,0.0398922
13.014848192,0.0398482
13.019804192,0.0398042
13.025300192,0.0403002
13.030256192,0.0402562
13.035212192,0.0402122
13.041108192,0.0411082
13.046064192,0.0410642
13.051020192,0.0410202
13.055976192,0.0409762
13.060932192,0.0409322
13.065888192,0.0408882
13.070844192,0.0408442
13.075800192,0.0408002
13.080756192,0.0407562
13.085712192,0.0407122
13.090668192,0.0406682
13.095624192,0.0406242
13.100580192,0.0405802
13.105536192,0.0405362
13.110492192,0.0404922
13.115448192,0.0404482
13.120404192,0.0404042
13.125900192,0.0409002
13.130856192,0.0408562
13.135812192,0.0408122
13.140768192,0.0407682
13.145724192,0.0407242
13.150680192,0.0406802
13.155636192,0.0406362
13.160592192,0.0405922
13.165548192,0.0405482
13.170504192,0.0405042
13.175460192,0.0404602
13.180416192,0.0404162
13.185372192,0.0403722
13.190328192,0.0403282
13.195284192,0.0402842
13.200240192,0.0402402
13.205196192,0.0401962
13.210152192,0.0401522
13.215108192,0.0401082
13.220064192,0.0400642
13.225560192,0.0405602
13.230516192,0.0405162
13.235472192,0.0404722
13.241368192,0.0413682
13.246324192,0.0413242
13.251280192,0.0412802
13.256236192,0.0412362
13.261192192,0.0411922
13.266148192,0.0411482
13.271104192,0.0411042
13.276060192,0.0410602
13.281016192,0.0410162
13.285972192,0.0409722
13.290928192,0.0409282
13.295884192,0.0408842
13.300840192,0.0408402
13.305796192,0.0407962
13.310752192,0.0407522
13.315708192,0.0407082
13.320664192,0.0406642
13.326160192,0.0411602
13.331116192,0.0411162
13.336072192,0.0410722
13.341028192,0.0410282
13.345984192,0.0409842
13.350940192,0.0409402
13.355896192,0.0408962
13.360852192,0.0408522
13.365808192,0.0408082
13.370764192,0.0407642
13.375720192,0.0407202
13.380676192,0.0406762
13.385632192,0.0406322
13.390588192,0.0405882
13.395544192,0.0405442
13.400500192,0.0405002
13.405456192,0.0404562
13.410412192,0.0404122
13.415368192,0.0403682
13.420324192,0.0403242
13.425820192,0.0408202
13.430776192,0.0407762
13.435732192,0.0407322
13.441628192,0.0416282
13.446584192,0.0415842
13.451540192,0.0415402
13.456496192,0.0414962
13.461452192,0.0414522
13.466408192,0.0414082
13.471364192,0.0413642
13.476320192,0.0413202
13.481276192,0.0412762
13.486232192,0.0412322
13.491188192,0.0411882
13.496144192,0.0411442
13.501100192,0.0411002
13.506056192,0.0410562
13.511012192,0.0410122
13.515968192,0.0409682
13.520924192,0.0409242
13.526420192,0.0414202
13.531376192,0.0413762
13.536332192,0.0413322
13.541288192,0.0412882
13.546244192,0.0412442
13.551200192,0.0412002
13.556156192,0.0411562
13.561112192,0.0411122
13.566068192,0.0410682
13.571024192,0.0410242
13.575980192,0.0409802
13.580936192,0.0409362
13.585892192,0.0408922
13.590848192,0.0408482
13.595804192,0.0408042
13.600760192,0.0407602
13.605716192,0.0407162
13.610672192,0.0406722
13.615628192,0.0406282
13.620584192,0.0405842
13.626080192,0.0410802
13.631036192,0.0410362
13.635992192,0.0409922
13.641888192,0.0418882
13.646844192,0.0418442
13.651800192,0.0418002
13.656756192,0.0417562
13.661712192,0.0417122
13.666668192,0.0416682
13.671624192,0.0416242
13.676580192,0.0415802
13.681536192,0.0415362
13.686492192,0.0414922
13.691448192,0.0414482
13.696404192,0.0414042
13.701360192,0.0413602
13.706316192,0.0413162
13.711272192,0.0412722
13.716228192,0.0412282
13.721184192,0.0411842
13.726680192,0.0416802
13.731636192,0.0416362
13.736592192,0.0415922
13.741548192,0.0415482
13.746504192,0.0415042
13.751460192,0.0414602
13.756416192,0.0414162
13.761372192,0.0413722
13.766328192,0.0413282
13.771284192,0.0412842
13.776240192,0.0412402
13.781196192,0.0411962
13.786152192,0.0411522
13.791108192,0.0411082
13.796064192,0.0410642
13.801020192,0.0410202
13.805976192,0.0409762
13.810932192,0.0409322
13.815888192,0.0408882
13.820844192,0.0408442
13.826340192,0.0413402
13.831296192,0.0412962
13.836252192,0.0412522
13.842148192,0.0421482
13.847104192,0.0421042
13.852060192,0.0420602
13.857016192,0.0420162
13.861972192,0.0419722
13.866928192,0.0419282
13.871884192,0.0418842
13.876840192,0.0418402
13.881796192,0.0417962
13.886752192,0.0417522
13.891708192,0.0417082
13.896664192,0.0416642
13.901620192,0.0416202
13.906576192,0.0415762
13.911532192,0.0415322
13.916488192,0.0414882
13.921444192,0.0414442
13.926940192,0.0419402
13.931896192,0.0418962
13.936852192,0.0418522
13.941808192,0.0418082
13.946764192,0.0417642
13.951720192,0.0417202
13.956676192,0.0416762
13.961632192,0.0416322
13.966588192,0.0415882
13.971544192,0.0415442
13.976500192,0.0415002
13.981456192,0.0414562
13.986412192,0.0414122
13.991368192,0.0413682
13.996324192,0.0413242
14.001280192,0.0412802
14.006236192,0.0412362
14.011192192,0.0411922
14.016148192,0.0411482
14.021104192,0.0411042
14.026600192,0.0416002
14.031556192,0.0415562
14.036512192,0.0415122
14.042408192,0.0424082
14.047364192,0.0423642
14.052320192,0.0423202
14.057276192,0.0422762
14.062232192,0.0422322
14.067188192,0.0421882
14.072144192,0.0421442
14.077100192,0.0421002
14.082056192,0.0420562
14.087012192,0.0420122
14.091968192,0.0419682
14.096924192,0.0419242
14.101880192,0.0418802
14.106836192,0.0418362
14.111792192,0.0417922
14.116748192,0.0417482
14.121704192,0.0417042
14.127200192,0.0422002
14.132156192,0.0421562
14.137112192,0.0421122
14.142068192,0.0420682
14.147024192,0.0420242
14.151980192,0.0419802
14.156936192,0.0419362
14.161892192,0.0418922
14.166848192,0.0418482
14.171804192,0.0418042
14.176760192,0.0417602
14.181716192,0.0417162
14.186672192,0.0416722
14.191628192,0.0416282
14.196584192,0.0415842
14.201540192,0.0415402
14.206496192,0.0414962
14.211452192,0.0414522
14.216408192,0.0414082
14.221364192,0.0413642
14.226860192,0.0418602
14.231816192,0.0418162
14.236772192,0.0417722
14.242668192,0.0426682
14.247624192,0.0426242
14.252580192,0.0425802
14.257536192,0.0425362
14.262492192,0.0424922
14.267448192,0.0424482
14.272404192,0.0424042
14.277360192,0.0423602
14.282316192,0.0423162
14.287272192,0.0422722
14.292228192,0.0422282
14.297184192,0.0421842
14.302140192,0.0421402
14.307096192,0.0420962
14.312052192,0.0420522
14.317008192,0.0420082
14.321964192,0.0419642
14.327460192,0.0424602
14.332416192,0.0424162
14.337372192,0.0423722
14.342328192,0.0423282
14.347284192,0.0422842
14.352240192,0.0422402
14.357196192,0.0421962
14.362152192,0.0421522
14.367108192,0.0421082
14.372064192,0.0420642
14.377020192,0.0420202
14.381976192,0.0419762
14.386932192,0.0419322
14.391888192,0.0418882
14.396844192,0.0418442
14.401800192,0.0418002
14.406756192,0.0417562
14.411712192,0.0417122
14.416668192,0.0416682
14.421624192,0.0416242
14.427120192,0.0421202
14.432076192,0.0420762
14.437032192,0.0420322
14.442928192,0.0429282
14.447884192,0.0428842
14.452840192,0.0428402
14.457796192,0.0427962
14.462752192,0.0427522
14.467708192,0.0427082
14.472664192,0.0426642
14.477620192,0.0426202
14.482576192,0.0425762
14.487532192,0.0425322
14.492488192,0.0424882
14.497444192,0.0424442
14.502400192,0.0424002
14.507356192,0.0423562
14.512312192,0.0423122
14.517268192,0.0422682
14.522224192,0.0422242
14.527720192,0.0427202
14.532676192,0.0426762
14.537632192,0.0426322
14.542588192,0.0425882
14.547544192,0.0425442
14.552500192,0.0425002
14.557456192,0.0424562
14.562412192,0.0424122
14.567368192,0.0423682
14.572324192,0.0423242
14.577280192,0.0422802
14.582236192,0.0422362
14.587192192,0.0421922
14.592148192,0.0421482
14.597104192,0.0421042
14.602060192,0.0420602
14.607016192,0.0420162
14.611972192,0.0419722
14.616928192,0.0419282
14.621884192,0.0418842
14.627380192,0.0423802
14.632336192,0.0423362
14.637292192,0.0422922
14.643188192,0.0431882
14.648144192,0.0431442
14.653100192,0.0431002
14.658056192,0.0430562
14.663012192,0.0430122
14.667968192,0.0429682
14.672924192,0.0429242
14.677880192,0.0428802
14.682836192,0.0428362
14.687792192,0.0427922
14.692748192,0.0427482
14.697704192,0.0427042
14.702660192,0.0426602
14.707616192,0.0426162
14.712572192,0.0425722
14.717528192,0.0425282
14.722484192,0.0424842
14.727980192,0.0429802
14.732936192,0.0429362
14.737892192,0.0428922
14.742848192,0.0428482
14.747804192,0.0428042
14.752760192,0.0427602
14.757716192,0.0427162
14.762672192,0.0426722
14.767628192,0.0426282
14.772584192,0.0425842
14.777540192,0.0425402
14.782496192,0.0424962
14.787452192,0.0424522
14.792408192,0.0424082
14.797364192,0.0423642
14.802320192,0.0423202
14.807276192,0.0422762
14.812232192,0.0422322
14.817188192,0.0421882
14.822144192,0.0421442
14.827640192,0.0426402
14.832596192,0.0425962
14.837552192,0.0425522
14.843448192,0.0434482
14.848404192,0.0434042
14.853360192,0.0433602
14.858316192,0.0433162
14.863272192,0.0432722
14.868228192,0.0432282
14.873184192,0.0431842
14.878140192,0.0431402
14.883096192,0.0430962
14.888052192,0.0430522
14.893008192,0.0430082
14.897964192,0.0429642
14.902920192,0.0429202
14.907876192,0.0428762
14.912832192,0.0428322
14.917788192,0.0427882
14.922744192,0.0427442
14.928240192,0.0432402
14.933196192,0.0431962
14.938152192,0.0431522
14.943108192,0.0431082
14.948064192,0.0430642
14.953020192,0.0430202
14.957976192,0.0429762
14.962932192,0.0429322
14.967888192,0.0428882
14.972844192,0.0428442
14.977800192,0.0428002
14.982756192,0.0427562
14.987712192,0.0427122
14.992668192,0.0426682
14.997624192,0.0426242
15.002580192,0.0425802
15.007536192,0.0425362
15.012492192,0.0424922
15.017448192,0.0424482
15.022404192,0.0424042
15.027900192,0.0429002
15.032856192,0.0428562
15.037812192,0.0428122
15.043708192,0.0437082
15.048664192,0.0436642
15.053620192,0.0436202
15.058576192,0.0435762
15.063532192,0.0435322
15.068488192,0.0434882
15.073444192,0.0434442
15.078400192,0.0434002
15.083356192,0.0433562
15.088312192,0.0433122
15.093268192,0.0432682
15.098224192,0.0432242
15.103180192,0.0431802
15.108136192,0.0431362
15.113092192,0.0430922
15.118048192,0.0430482
15.123004192,0.0430042
15.128500192,0.0435002
15.133456192,0.0434562
15.138412192,0.0434122
15.143368192,0.0433682
15.148324192,0.0433242
15.153280192,0.0432802
15.158236192,0.0432362
15.163192192,0.0431922
15.168148192,0.0431482
15.173104192,0.0431042
15.178060192,0.0430602
15.183016192,0.0430162
15.187972192,0.0429722
15.192928192,0.0429282
15.197884192,0.0428842
15.202840192,0.0428402
15.207796192,0.0427962
15.212752192,0.0427522
15.217708192,0.0427082
15.222664192,0.0426642
15.228160192,0.0431602
15.233116192,0.0431162
15.238072192,0.0430722
15.243968192,0.0439682
15.248924192,0.0439242
15.253880192,0.0438802
15.258836192,0.0438362
15.263792192,0.0437922
15.268748192,0.0437482
15.273704192,0.0437042
15.278660192,0.0436602
15.283616192,0.0436162
15.288572192,0.0435722
15.293528192,0.0435282
15.298484192,0.0434842
15.303440192,0.0434402
15.308396192,0.0433962
15.313352192,0.0433522
15.318308192,0.0433082
15.323264192,0.0432642
15.328760192,0.0437602
15.333716192,0.0437162
15.338672192,0.0436722
15.343628192,0.0436282
15.348584192,0.0435842
15.353540192,0.0435402
15.358496192,0.0434962
15.363452192,0.0434522
15.368408192,0.0434082
15.373364192,0.0433642
15.378320192,0.0433202
15.383276192,0.0432762
15.388232192,0.0432322
15.393188192,0.0431882
15.398144192,0.0431442
15.403100192,0.0431002
15.408056192,0.0430562
15.413012192,0.0430122
15.417968192,0.0429682
15.422924192,0.0429242
15.428420192,0.0434202
15.433376192,0.0433762
15.438332192,0.0433322
15.444228192,0.0442282
15.449184192,0.0441842
15.454140192,0.0441402
15.459096192,0.0440962
15.464052192,0.0440522
15.469008192,0.0440082
15.473964192,0.0439642
15.478920192,0.0439202
15.483876192,0.0438762
15.488832192,0.0438322
15.493788192,0.0437882
15.498744192,0.0437442
15.503700192,0.0437002
15.508656192,0.0436562
15.513612192,0.0436122
15.518568192,0.0435682
15.523524192,0.0435242
15.529020192,0.0440202
15.533976192,0.0439762
15.538932192,0.0439322
15.543888192,0.0438882
15.548844192,0.0438442
15.553800192,0.0438002
15.558756192,0.0437562
15.563712192,0.0437122
15.568668192,0.0436682
15.573624192,0.0436242
15.578580192,0.0435802
15.583536192,0.0435362
15.588492192,0.0434922
15.593448192,0.0434482
15.598404192,0.0434042
15.603360192,0.0433602
15.608316192,0.0433162
15.613272192,0.0432722
15.618228192,0.0432282
15.623184192,0.0431842
15.628680192,0.0436802
15.633636192,0.0436362
15.638592192,0.0435922
15.644488192,0.0444882
15.649444192,0.0444442
15.654400192,0.0444002
15.659356192,0.0443562
15.664312192,0.0443122
15.669268192,0.0442682
15.674224192,0.0442242
15.679180192,0.0441802
15.684136192,0.0441362
15.689092192,0.0440922
15.694048192,0.0440482
15.699004192,0.0440042
15.703960192,0.0439602
15.708916192,0.0439162
15.713872192,0.0438722
15.718828192,0.0438282
15.723784192,0.0437842
15.729280192,0.0442802
15.734236192,0.0442362
15.739192192,0.0441922
15.744148192,0.0441482
15.749104192,0.0441042
15.754060192,0.0440602
15.759016192,0.0440162
15.763972192,0.0439722
15.768928192,0.0439282
15.773884192,0.0438842
15.778840192,0.0438402
15.783796192,0.0437962
15.788752192,0.0437522
15.793708192,0.0437082
15.798664192,0.0436642
