X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
27.680650096,0.0806501
27.880910096,0.0809101
28.081170096,0.0811701
28.281430096,0.0814301
28.481690096,0.0816901
28.681950096,0.0819501
28.882210096,0.0822101
29.082470096,0.0824701
29.282730096,0.0827301
29.482990096,0.0829901
29.683250096,0.0832501
29.883510096,0.0835101
30.083770096,0.0837701
30.284030096,0.0840301
30.484290096,0.0842901
30.684550096,0.0845501
30.884810096,0.0848101
31.085070096,0.0850701
31.285330096,0.0853301
31.485746096,0.0857461
31.686006096,0.0860061
31.886266096,0.0862661
32.086526096,0.0865261
32.286786096,0.0867861
32.487046096,0.0870461
32.687306096,0.0873061
32.887566096,0.0875661
33.087826096,0.0878261
33.288086096,0.0880861
33.488346096,0.0883461
33.688606096,0.0886061
33.888866096,0.0888661
34.089126096,0.0891261
34.289386096,0.0893861
34.489646096,0.0896461
34.689906096,0.0899061
34.890166096,0.0901661
35.090606096,0.0906061
35.290866096,0.0908661
35.491126096,0.0911261
35.691386096,0.0913861
35.891646096,0.0916461
36.091906096,0.0919061
36.292166096,0.0921661
36.492426096,0.0924261
36.692686096,0.0926861
36.892946096,0.0929461
37.093206096,0.0932061
37.293466096,0.0934661
37.493726096,0.0937261
37.693986096,0.0939861
37.894246096,0.0942461
38.094506096,0.0945061
38.294766096,0.0947661
38.495026096,0.0950261
38.695286096,0.0952861
38.895546096,0.0955461
39.095806096,0.0958061
39.296066096,0.0960661
39.496326096,0.0963261
39.696586096,0.0965861
39.896846096,0.0968461
40.097106096,0.0971061
40.297366096,0.0973661
40.497626096,0.0976261
40.697886096,0.0978861
40.898146096,0.0981461
41.098406096,0.0984061
41.298666096,0.0986661
41.498926096,0.0989261
41.699186096,0.0991861
41.899446096,0.0994461
42.099706096,0.0997061
42.299966096,0.0999661
42.500226096,0.100226
42.700486096,0.100486
42.900746096,0.100746
43.101006096,0.101006
43.301266096,0.101266
43.501526096,0.101526
43.701786096,0.101786
43.902046096,0.102046
44.102306096,0.102306
44.302566096,0.102566
44.502826096,0.102826
44.703086096,0.103086
44.903346096,0.103346
45.103606096,0.103606
45.303866096,0.103866
45.504126096,0.104126
45.704386096,0.104386
45.904646096,0.104646
46.104906096,0.104906
46.305166096,0.105166
46.505426096,0.105426
46.705686096,0.105686
46.905946096,0.105946
47.106206096,0.106206
47.306466096,0.106466
47.506726096,0.106726
47.706986096,0.106986
47.907246096,0.107246
48.107506096,0.107506
48.307766096,0.107766
48.508026096,0.108026
48.708286096,0.108286
48.908546096,0.108546
49.108806096,0.108806
49.309066096,0.109066
49.509326096,0.109326
49.709586096,0.109586
49.909846096,0.109846
50.110106096,0.110106
50.310366096,0.110366
50.510626096,0.110626
50.710886096,0.110886
50.911146096,0.111146
51.111406096,0.111406
51.311666096,0.111666
51.511926096,0.111926
51.712186096,0.112186
51.912446096,0.112446
52.112706096,0.112706
52.312966096,0.112966
52.513226096,0.113226
52.713486096,0.113486
52.913746096,0.113746
53.114006096,0.114006
53.314266096,0.114266
53.514526096,0.114526
53.714786096,0.114786
53.915046096,0.115046
54.115306096,0.115306
54.315566096,0.115566
54.515826096,0.115826
54.716086096,0.116086
54.916346096,0.116346
55.116606096,0.116606
55.316866096,0.116866
55.517126096,0.117126
55.717386096,0.117386
55.917646096,0.117646
56.117906096,0.117906
56.318166096,0.118166
56.518426096,0.118426
56.718686096,0.118686
56.918946096,0.118946
57.119206096,0.119206
57.319466096,0.119466
57.519726096,0.119726
57.719986096,0.119986
57.920246096,0.120246
58.120506096,0.120506
58.320766096,0.120766
58.521026096,0.121026
58.721286096,0.121286
58.921546096,0.121546
59.121806096,0.121806
59.322066096,0.122066
59.522326096,0.122326
59.722586096,0.122586
59.922846096,0.122846
60.123106096,0.123106
60.323366096,0.123366
60.523626096,0.123626
60.723886096,0.123886
60.924146096,0.124146
61.124406096,0.124406
61.324666096,0.124666
61.524926096,0.124926
61.725186096,0.125186
61.925446096,0.125446
62.125706096,0.125706
62.325966096,0.125966
62.526226096,0.126226
62.726486096,0.126486
62.926746096,0.126746
63.127006096,0.127006
63.327266096,0.127266
63.527526096,0.127526
63.727786096,0.127786
63.928046096,0.128046
64.128306096,0.128306
64.328566096,0.128566
64.528826096,0.128826
64.729086096,0.129086
64.929346096,0.129346
65.129786096,0.129786
65.330046096,0.130046
65.530306096,0.130306
65.730566096,0.130566
65.930826096,0.130826
66.131830096,0.13183
66.331766096,0.131766
66.530946096,0.130946
66.730126096,0.130126
66.929306096,0.129306
67.128486096,0.128486
67.327666096,0.127666
67.526846096,0.126846
67.726026096,0.126026
67.925206096,0.125206
68.124386096,0.124386
68.323566096,0.123566
68.522746096,0.122746
68.721926096,0.121926
68.921106096,0.121106
69.120286096,0.120286
69.319466096,0.119466
69.518646096,0.118646
69.717826096,0.117826
69.917006096,0.117006
