X,SimNet_simple.Receiver.udpApp[0]/endToEndDelay:vector
13.558628192,0.623628
13.564584192,0.624584
13.570540192,0.62554
13.576496192,0.626496
13.582452192,0.627452
13.588408192,0.623408
13.594364192,0.624364
13.600320192,0.62532
13.606276192,0.626276
13.612232192,0.627232
13.618188192,0.623188
13.624144192,0.624144
13.631040192,0.62604
13.637536192,0.627536
13.643492192,0.623492
13.649448192,0.624448
13.655404192,0.625404
13.661360192,0.62636
13.667316192,0.627316
13.673272192,0.623272
13.679228192,0.624228
13.685184192,0.625184
13.691140192,0.62614
13.697096192,0.627096
13.703052192,0.623052
13.709008192,0.624008
13.714964192,0.624964
13.720920192,0.62592
13.726876192,0.626876
13.733372192,0.623372
13.739328192,0.624328
13.745284192,0.625284
13.751240192,0.62624
13.757196192,0.627196
13.763152192,0.623152
13.769108192,0.624108
13.775064192,0.625064
13.781020192,0.62602
13.786976192,0.626976
13.792932192,0.622932
13.798888192,0.623888
13.804844192,0.624844
13.810800192,0.6258
13.816756192,0.626756
13.822712192,0.622712
13.829608192,0.624608
13.836104192,0.626104
13.842060192,0.62706
13.848016192,0.623016
13.853972192,0.623972
13.859928192,0.624928
13.865884192,0.625884
13.871840192,0.62684
13.877796192,0.622796
13.883752192,0.623752
13.889708192,0.624708
13.895664192,0.625664
13.901620192,0.62662
13.907576192,0.627576
13.913532192,0.623532
13.919488192,0.624488
13.925444192,0.625444
13.931400192,0.6264
13.937896192,0.622896
13.943852192,0.623852
13.949808192,0.624808
13.955764192,0.625764
13.961720192,0.62672
13.967676192,0.627676
13.973632192,0.623632
13.979588192,0.624588
13.985544192,0.625544
13.991500192,0.6265
13.997456192,0.627456
14.003412192,0.623412
14.009368192,0.624368
14.015324192,0.625324
14.021280192,0.62628
14.028176192,0.628176
14.034672192,0.624672
14.040628192,0.625628
14.046584192,0.626584
14.052540192,0.62754
14.058496192,0.623496
14.064452192,0.624452
14.070408192,0.625408
14.076364192,0.626364
14.082320192,0.62732
14.088276192,0.623276
14.094232192,0.624232
14.100188192,0.625188
14.106144192,0.626144
14.112100192,0.6271
14.118056192,0.623056
14.124012192,0.624012
14.129968192,0.624968
14.136464192,0.626464
14.142420192,0.62742
14.148376192,0.623376
14.154332192,0.624332
14.160288192,0.625288
14.166244192,0.626244
14.172200192,0.6272
14.178156192,0.623156
14.184112192,0.624112
14.190068192,0.625068
14.196024192,0.626024
14.201980192,0.62698
14.207936192,0.622936
14.213892192,0.623892
14.219848192,0.624848
14.225804192,0.625804
14.233240192,0.62324
14.239196192,0.624196
14.245152192,0.625152
14.251108192,0.626108
14.257064192,0.627064
14.263020192,0.62302
14.268976192,0.623976
14.274932192,0.624932
14.280888192,0.625888
14.286844192,0.626844
14.292800192,0.6228
14.298756192,0.623756
14.304712192,0.624712
14.310668192,0.625668
14.316624192,0.626624
14.322580192,0.62758
14.328536192,0.623536
14.335032192,0.625032
14.340988192,0.625988
14.346944192,0.626944
14.352900192,0.6229
14.358856192,0.623856
14.364812192,0.624812
14.370768192,0.625768
14.376724192,0.626724
14.382680192,0.62268
14.388636192,0.623636
14.394592192,0.624592
14.400548192,0.625548
14.406504192,0.626504
14.412460192,0.62746
14.418416192,0.623416
14.424372192,0.624372
14.431268192,0.626268
14.437764192,0.622764
14.443720192,0.62372
14.449676192,0.624676
14.455632192,0.625632
14.461588192,0.626588
14.467544192,0.627544
14.473500192,0.6235
14.479456192,0.624456
14.485412192,0.625412
14.491368192,0.626368
14.497324192,0.627324
14.503280192,0.62328
14.509236192,0.624236
14.515192192,0.625192
14.521148192,0.626148
14.527104192,0.627104
14.533060192,0.62306
14.539556192,0.624556
14.545512192,0.625512
14.551468192,0.626468
14.557424192,0.627424
14.563380192,0.62338
14.569336192,0.624336
14.575292192,0.625292
14.581248192,0.626248
14.587204192,0.627204
14.593160192,0.62316
14.599116192,0.624116
14.605072192,0.625072
14.611028192,0.626028
14.616984192,0.626984
14.622940192,0.62294
14.629836192,0.624836
14.636332192,0.626332
14.642288192,0.627288
14.648244192,0.623244
14.654200192,0.6242
14.660156192,0.625156
14.666112192,0.626112
14.672068192,0.627068
14.678024192,0.623024
14.683980192,0.62398
14.689936192,0.624936
14.695892192,0.625892
14.701848192,0.626848
14.707804192,0.622804
14.713760192,0.62376
14.719716192,0.624716
14.725672192,0.625672
14.731628192,0.626628
14.738124192,0.623124
14.744080192,0.62408
14.750036192,0.625036
14.755992192,0.625992
14.761948192,0.626948
14.767904192,0.622904
14.773860192,0.62386
14.779816192,0.624816
14.785772192,0.625772
14.791728192,0.626728
14.797684192,0.622684
14.803640192,0.62364
14.809596192,0.624596
14.815552192,0.625552
14.821508192,0.626508
14.828404192,0.628404
14.834900192,0.6249
14.840856192,0.625856
14.846812192,0.626812
14.852768192,0.622768
14.858724192,0.623724
14.864680192,0.62468
14.870636192,0.625636
14.876592192,0.626592
14.882548192,0.627548
14.888504192,0.623504
14.894460192,0.62446
14.900416192,0.625416
14.906372192,0.626372
14.912328192,0.627328
14.918284192,0.623284
14.924240192,0.62424
14.930196192,0.625196
14.936692192,0.626692
14.942648192,0.627648
14.948604192,0.623604
14.954560192,0.62456
14.960516192,0.625516
14.966472192,0.626472
14.972428192,0.627428
14.978384192,0.623384
14.984340192,0.62434
14.990296192,0.625296
14.996252192,0.626252
15.002208192,0.627208
15.008164192,0.623164
15.014120192,0.62412
15.020076192,0.625076
15.026972192,0.626972
15.032928192,0.622928
15.039424192,0.624424
15.045380192,0.62538
15.051336192,0.626336
15.057292192,0.627292
15.063248192,0.623248
15.069204192,0.624204
15.075160192,0.62516
15.081116192,0.626116
15.087072192,0.627072
15.093028192,0.623028
15.098984192,0.623984
15.104940192,0.62494
15.110896192,0.625896
15.116852192,0.626852
15.122808192,0.622808
15.128764192,0.623764
15.135260192,0.62526
15.141216192,0.626216
15.147172192,0.627172
15.153128192,0.623128
15.159084192,0.624084
15.165040192,0.62504
15.170996192,0.625996
15.176952192,0.626952
15.182908192,0.622908
15.188864192,0.623864
15.194820192,0.62482
15.200776192,0.625776
15.206732192,0.626732
15.212688192,0.622688
15.218644192,0.623644
15.224600192,0.6246
15.231496192,0.626496
15.237992192,0.622992
15.243948192,0.623948
15.249904192,0.624904
15.255860192,0.62586
15.261816192,0.626816
15.267772192,0.622772
15.273728192,0.623728
15.279684192,0.624684
15.285640192,0.62564
15.291596192,0.626596
15.297552192,0.627552
15.303508192,0.623508
15.309464192,0.624464
15.315420192,0.62542
15.321376192,0.626376
15.327332192,0.627332
15.333288192,0.623288
15.339784192,0.624784
15.345740192,0.62574
15.351696192,0.626696
15.357652192,0.627652
15.363608192,0.623608
15.369564192,0.624564
15.375520192,0.62552
15.381476192,0.626476
15.387432192,0.627432
15.393388192,0.623388
15.399344192,0.624344
15.405300192,0.6253
15.411256192,0.626256
15.417212192,0.627212
15.423168192,0.623168
15.430064192,0.625064
15.436560192,0.62656
15.442516192,0.627516
15.448472192,0.623472
15.454428192,0.624428
15.460384192,0.625384
15.466340192,0.62634
15.472296192,0.627296
15.478252192,0.623252
15.484208192,0.624208
15.490164192,0.625164
15.496120192,0.62612
15.502076192,0.627076
15.508032192,0.623032
15.513988192,0.623988
15.519944192,0.624944
15.525900192,0.6259
15.531856192,0.626856
15.538352192,0.623352
15.544308192,0.624308
15.550264192,0.625264
15.556220192,0.62622
15.562176192,0.627176
15.568132192,0.623132
15.574088192,0.624088
15.580044192,0.625044
15.586000192,0.626
15.591956192,0.626956
15.597912192,0.622912
15.603868192,0.623868
15.609824192,0.624824
15.615780192,0.62578
15.621736192,0.626736
15.628632192,0.623632
15.635128192,0.625128
15.641084192,0.626084
15.647040192,0.62704
15.652996192,0.622996
15.658952192,0.623952
15.664908192,0.624908
15.670864192,0.625864
15.676820192,0.62682
15.682776192,0.622776
15.688732192,0.623732
15.694688192,0.624688
15.700644192,0.625644
15.706600192,0.6266
15.712556192,0.627556
15.718512192,0.623512
15.724468192,0.624468
15.730424192,0.625424
15.736920192,0.62692
15.742876192,0.622876
15.748832192,0.623832
15.754788192,0.624788
15.760744192,0.625744
15.766700192,0.6267
15.772656192,0.627656
15.778612192,0.623612
15.784568192,0.624568
15.790524192,0.625524
15.796480192,0.62648
15.802436192,0.627436
15.808392192,0.623392
15.814348192,0.624348
15.820304192,0.625304
15.827200192,0.6272
15.833156192,0.623156
15.839652192,0.624652
15.845608192,0.625608
15.851564192,0.626564
15.857520192,0.62752
15.863476192,0.623476
15.869432192,0.624432
15.875388192,0.625388
15.881344192,0.626344
15.887300192,0.6273
15.893256192,0.623256
15.899212192,0.624212
15.905168192,0.625168
15.911124192,0.626124
15.917080192,0.62708
15.923036192,0.623036
15.928992192,0.623992
15.935488192,0.625488
15.941444192,0.626444
15.947400192,0.6274
15.953356192,0.623356
15.959312192,0.624312
15.965268192,0.625268
15.971224192,0.626224
15.977180192,0.62718
15.983136192,0.623136
15.989092192,0.624092
15.995048192,0.625048
16.001004192,0.626004
16.006960192,0.62696
16.012916192,0.622916
16.018872192,0.623872
16.024828192,0.624828
16.031724192,0.626724
16.038220192,0.62322
16.044176192,0.624176
16.050132192,0.625132
16.056088192,0.626088
16.062044192,0.627044
16.068000192,0.623
16.073956192,0.623956
16.079912192,0.624912
16.085868192,0.625868
16.091824192,0.626824
16.097780192,0.62278
16.103736192,0.623736
16.109692192,0.624692
16.115648192,0.625648
16.121604192,0.626604
16.127560192,0.62756
16.134056192,0.624056
16.140012192,0.625012
16.145968192,0.625968
16.151924192,0.626924
16.157880192,0.62288
16.163836192,0.623836
16.169792192,0.624792
16.175748192,0.625748
16.181704192,0.626704
16.187660192,0.62766
16.193616192,0.623616
16.199572192,0.624572
16.205528192,0.625528
16.211484192,0.626484
16.217440192,0.62744
16.223396192,0.623396
16.230292192,0.625292
16.236788192,0.626788
16.242744192,0.622744
16.248700192,0.6237
16.254656192,0.624656
16.260612192,0.625612
16.266568192,0.626568
16.272524192,0.627524
16.278480192,0.62348
16.284436192,0.624436
16.290392192,0.625392
16.296348192,0.626348
16.302304192,0.627304
16.308260192,0.62326
16.314216192,0.624216
16.320172192,0.625172
16.326128192,0.626128
16.332084192,0.627084
16.338580192,0.62358
16.344536192,0.624536
16.350492192,0.625492
16.356448192,0.626448
16.362404192,0.627404
16.368360192,0.62336
16.374316192,0.624316
16.380272192,0.625272
16.386228192,0.626228
16.392184192,0.627184
16.398140192,0.62314
16.404096192,0.624096
16.410052192,0.625052
16.416008192,0.626008
16.421964192,0.626964
16.428860192,0.62386
16.435356192,0.625356
16.441312192,0.626312
16.447268192,0.627268
16.453224192,0.623224
16.459180192,0.62418
16.465136192,0.625136
16.471092192,0.626092
16.477048192,0.627048
16.483004192,0.623004
16.488960192,0.62396
16.494916192,0.624916
16.500872192,0.625872
16.506828192,0.626828
16.512784192,0.622784
16.518740192,0.62374
16.524696192,0.624696
16.530652192,0.625652
16.537148192,0.627148
16.543104192,0.623104
16.549060192,0.62406
16.555016192,0.625016
16.560972192,0.625972
16.566928192,0.626928
16.572884192,0.622884
16.578840192,0.62384
16.584796192,0.624796
16.590752192,0.625752
16.596708192,0.626708
16.602664192,0.627664
16.608620192,0.62362
16.614576192,0.624576
16.620532192,0.625532
16.627428192,0.627428
16.633924192,0.623924
16.639880192,0.62488
16.645836192,0.625836
16.651792192,0.626792
16.657748192,0.622748
16.663704192,0.623704
16.669660192,0.62466
16.675616192,0.625616
16.681572192,0.626572
16.687528192,0.627528
16.693484192,0.623484
16.699440192,0.62444
16.705396192,0.625396
16.711352192,0.626352
16.717308192,0.627308
16.723264192,0.623264
16.729220192,0.62422
16.735716192,0.625716
16.741672192,0.626672
16.747628192,0.627628
16.753584192,0.623584
16.759540192,0.62454
16.765496192,0.625496
16.771452192,0.626452
16.777408192,0.627408
16.783364192,0.623364
16.789320192,0.62432
16.795276192,0.625276
16.801232192,0.626232
16.807188192,0.627188
16.813144192,0.623144
16.819100192,0.6241
16.825056192,0.625056
16.831952192,0.626952
16.838448192,0.623448
16.844404192,0.624404
16.850360192,0.62536
16.856316192,0.626316
16.862272192,0.627272
16.868228192,0.623228
16.874184192,0.624184
16.880140192,0.62514
16.886096192,0.626096
16.892052192,0.627052
16.898008192,0.623008
16.903964192,0.623964
16.909920192,0.62492
16.915876192,0.625876
16.921832192,0.626832
16.927788192,0.622788
16.934284192,0.624284
16.940240192,0.62524
16.946196192,0.626196
16.952152192,0.627152
16.958108192,0.623108
16.964064192,0.624064
16.970020192,0.62502
16.975976192,0.625976
16.981932192,0.626932
16.987888192,0.622888
16.993844192,0.623844
16.999800192,0.6248
17.005756192,0.625756
17.011712192,0.626712
17.017668192,0.627668
17.023624192,0.623624
17.030520192,0.62552
17.037016192,0.627016
17.042972192,0.622972
17.048928192,0.623928
17.054884192,0.624884
17.060840192,0.62584
17.066796192,0.626796
17.072752192,0.622752
17.078708192,0.623708
17.084664192,0.624664
17.090620192,0.62562
17.096576192,0.626576
17.102532192,0.627532
17.108488192,0.623488
17.114444192,0.624444
17.120400192,0.6254
17.126356192,0.626356
17.132312192,0.627312
17.138808192,0.623808
17.144764192,0.624764
17.150720192,0.62572
17.156676192,0.626676
17.162632192,0.627632
17.168588192,0.623588
17.174544192,0.624544
17.180500192,0.6255
17.186456192,0.626456
17.192412192,0.627412
17.198368192,0.623368
17.204324192,0.624324
17.210280192,0.62528
17.216236192,0.626236
17.222192192,0.627192
17.229088192,0.624088
17.235584192,0.625584
17.241540192,0.62654
17.247496192,0.627496
17.253452192,0.623452
17.259408192,0.624408
17.265364192,0.625364
17.271320192,0.62632
17.277276192,0.627276
17.283232192,0.623232
17.289188192,0.624188
17.295144192,0.625144
17.301100192,0.6261
17.307056192,0.627056
17.313012192,0.623012
17.318968192,0.623968
17.324924192,0.624924
17.330880192,0.62588
17.337376192,0.627376
17.343332192,0.623332
17.349288192,0.624288
17.355244192,0.625244
17.361200192,0.6262
17.367156192,0.627156
17.373112192,0.623112
17.379068192,0.624068
17.385024192,0.625024
17.390980192,0.62598
17.396936192,0.626936
17.402892192,0.622892
17.408848192,0.623848
17.414804192,0.624804
17.420760192,0.62576
17.427656192,0.627656
17.434152192,0.624152
17.440108192,0.625108
17.446064192,0.626064
17.452020192,0.62702
17.457976192,0.622976
17.463932192,0.623932
17.469888192,0.624888
17.475844192,0.625844
17.481800192,0.6268
17.487756192,0.622756
17.493712192,0.623712
17.499668192,0.624668
17.505624192,0.625624
17.511580192,0.62658
17.517536192,0.627536
17.523492192,0.623492
17.529448192,0.624448
17.535944192,0.625944
17.541900192,0.6269
17.547856192,0.622856
17.553812192,0.623812
17.559768192,0.624768
17.565724192,0.625724
17.571680192,0.62668
17.577636192,0.627636
17.583592192,0.623592
17.589548192,0.624548
17.595504192,0.625504
