X,SimNet_simple.sPDC.udpApp[0]/endToEndDelay:vector
33.640946096,0.0409461
33.840946096,0.0409461
34.040946096,0.0409461
34.240946096,0.0409461
34.440946096,0.0409461
34.640946096,0.0409461
34.840946096,0.0409461
35.040946096,0.0409461
35.240946096,0.0409461
35.440946096,0.0409461
35.640946096,0.0409461
35.840946096,0.0409461
36.040946096,0.0409461
36.240946096,0.0409461
36.440946096,0.0409461
36.640946096,0.0409461
36.840946096,0.0409461
37.040946096,0.0409461
37.240946096,0.0409461
37.440946096,0.0409461
37.640946096,0.0409461
37.840946096,0.0409461
38.040946096,0.0409461
38.240946096,0.0409461
38.440946096,0.0409461
38.640946096,0.0409461
38.840946096,0.0409461
39.040946096,0.0409461
39.240946096,0.0409461
39.440946096,0.0409461
39.640946096,0.0409461
39.840946096,0.0409461
40.040946096,0.0409461
40.240946096,0.0409461
40.440946096,0.0409461
40.640946096,0.0409461
40.840946096,0.0409461
41.040946096,0.0409461
41.240946096,0.0409461
41.440946096,0.0409461
41.640946096,0.0409461
41.840946096,0.0409461
42.040946096,0.0409461
42.240946096,0.0409461
42.440946096,0.0409461
42.640946096,0.0409461
42.840946096,0.0409461
43.040946096,0.0409461
43.240946096,0.0409461
43.440946096,0.0409461
43.640946096,0.0409461
43.840946096,0.0409461
44.040946096,0.0409461
44.240946096,0.0409461
44.440946096,0.0409461
44.640946096,0.0409461
44.840946096,0.0409461
45.040946096,0.0409461
45.240946096,0.0409461
45.440946096,0.0409461
45.640946096,0.0409461
45.840946096,0.0409461
46.040946096,0.0409461
46.240946096,0.0409461
46.440946096,0.0409461
46.640946096,0.0409461
46.840946096,0.0409461
47.040946096,0.0409461
47.240946096,0.0409461
47.440946096,0.0409461
47.640946096,0.0409461
47.840946096,0.0409461
48.040946096,0.0409461
48.240946096,0.0409461
48.440946096,0.0409461
48.640946096,0.0409461
48.840946096,0.0409461
49.040946096,0.0409461
49.240946096,0.0409461
49.440946096,0.0409461
49.640946096,0.0409461
49.840946096,0.0409461
50.040946096,0.0409461
50.240946096,0.0409461
50.440946096,0.0409461
50.640946096,0.0409461
50.840946096,0.0409461
51.040946096,0.0409461
51.240946096,0.0409461
51.440946096,0.0409461
51.640946096,0.0409461
51.840946096,0.0409461
52.040946096,0.0409461
52.240946096,0.0409461
52.440946096,0.0409461
52.640946096,0.0409461
52.840946096,0.0409461
53.040946096,0.0409461
53.240946096,0.0409461
53.440946096,0.0409461
53.640946096,0.0409461
53.840946096,0.0409461
54.040946096,0.0409461
54.240946096,0.0409461
54.440946096,0.0409461
54.640946096,0.0409461
54.840946096,0.0409461
55.040946096,0.0409461
55.240946096,0.0409461
55.440946096,0.0409461
55.640946096,0.0409461
55.840946096,0.0409461
56.040946096,0.0409461
56.240946096,0.0409461
56.440946096,0.0409461
56.640946096,0.0409461
56.840946096,0.0409461
57.040946096,0.0409461
57.240946096,0.0409461
57.440946096,0.0409461
57.640946096,0.0409461
57.840946096,0.0409461
58.040946096,0.0409461
58.240946096,0.0409461
58.440946096,0.0409461
58.640946096,0.0409461
58.840946096,0.0409461
59.040946096,0.0409461
59.240946096,0.0409461
59.440946096,0.0409461
59.640946096,0.0409461
59.840946096,0.0409461
60.040946096,0.0409461
60.240946096,0.0409461
60.440946096,0.0409461
60.640946096,0.0409461
60.840946096,0.0409461
61.040946096,0.0409461
61.240946096,0.0409461
61.440946096,0.0409461
61.640946096,0.0409461
61.840946096,0.0409461
62.040946096,0.0409461
62.240946096,0.0409461
62.440946096,0.0409461
62.640946096,0.0409461
62.840946096,0.0409461
63.040946096,0.0409461
63.240946096,0.0409461
63.440946096,0.0409461
63.640946096,0.0409461
63.840946096,0.0409461
64.040946096,0.0409461
64.240946096,0.0409461
64.440946096,0.0409461
64.640946096,0.0409461
64.840946096,0.0409461
65.040946096,0.0409461
65.240946096,0.0409461
65.440946096,0.0409461
65.640946096,0.0409461
65.840946096,0.0409461
66.040946096,0.0409461
66.240946096,0.0409461
66.440946096,0.0409461
66.640946096,0.0409461
66.840946096,0.0409461
67.040946096,0.0409461
67.240946096,0.0409461
67.440946096,0.0409461
67.640946096,0.0409461
67.840946096,0.0409461
68.040946096,0.0409461
68.240946096,0.0409461
68.440946096,0.0409461
68.640946096,0.0409461
68.840946096,0.0409461
69.040946096,0.0409461
69.240946096,0.0409461
69.440946096,0.0409461
69.640946096,0.0409461
69.840946096,0.0409461
